	INDEX	form	lemma	xpos	syllables	stress	phon
51288	51288	brățările	brățară	Ncfpry	bră.ță.ri.le	brăț'ările	b r @ ts @ r i l e
51289	51289	brățărilor	brățară	Ncfpoy	bră.ță.ri.lor	brăț'ărilor	b r @ ts @ r i l o r
51291	51291	brașovean	=	Ncms-n	bra.șo.vean	brașove'an	b r a S o v e_X a n
51293	51293	brașoveanul	brașovean	Ncmsry	bra.șo.vea.nul	brașove'anul	b r a S o v e_X a n u l
51294	51294	brașoveanule	brașovean	Ncmsvy	bra.șo.vea.nu.le	brașove'anule	b r a S o v e_X a n u l e
51295	51295	brașoveanului	brașovean	Ncmsoy	bra.șo.vea.nu.lui	brașove'anului	b r a S o v e_X a n u l u j
51296	51296	brașoveană	=	Ncfsrn	bra.șo.vea.nă	brașove'ană	b r a S o v e_X a n @
51300	51300	brașovene	brașoveană	Ncfp-n	bra.șo.ve.ne	brașov'ene	b r a S o v e n e
51301	51301	brașovene	brașoveană	Ncfson	bra.șo.ve.ne	brașov'ene	b r a S o v e n e
51305	51305	brașoveni	brașovean	Ncmp-n	bra.șo.veni	brașov'eni	b r a S o v e n i_0
51306	51306	brașovenia	brașovenie	Ncfsry	bra.șo.ve.ni.a	brașoven'ia	b r a S o v e n i a
51307	51307	brașovenie	=	Ncfsrn	bra.șo.ve.ni.e	brașoven'ie	b r a S o v e n i e
51308	51308	brașoveniei	brașovenie	Ncfsoy	bra.șo.ve.ni.ei	brașoven'iei	b r a S o v e n i e j
51309	51309	brașovenii	brașovean	Ncmpry	bra.șo.ve.nii	brașov'enii	b r a S o v e n i j
51310	51310	brașovenii	brașovenie	Ncfp-n	bra.șo.ve.nii	brașoven'ii	b r a S o v e n i j
51311	51311	brașovenii	brașovenie	Ncfson	bra.șo.ve.nii	brașoven'ii	b r a S o v e n i j
51312	51312	brașoveniile	brașovenie	Ncfpry	bra.șo.ve.ni.i.le	brașoven'iile	b r a S o v e n i i l e
51313	51313	brașoveniilor	brașovenie	Ncfpoy	bra.șo.ve.ni.i.lor	brașoven'iilor	b r a S o v e n i i l o r
51314	51314	brașovenilor	brașovean	Ncmpoy	bra.șo.ve.ni.lor	brașov'enilor	b r a S o v e n i l o r
51315	51315	braț	=	Ncms-n	braț	braț	b r a ts
51316	51316	brațe	braț	Ncfp-n	bra.țe	br'ațe	b r a ts e
51317	51317	brațele	braț	Ncfpry	bra.țe.le	br'ațele	b r a ts e l e
51318	51318	brațelor	braț	Ncfpoy	bra.țe.lor	br'ațelor	b r a ts e l o r
51319	51319	brațul	braț	Ncmsry	bra.țul	br'ațul	b r a ts u l
51320	51320	brațului	braț	Ncmsoy	bra.țu.lui	br'ațului	b r a ts u l u j
51321	51321	braconaj	=	Ncms-n	bra.co.naj	bracon'aj	b r a k o n a Z
51322	51322	braconaje	braconaj	Ncfp-n	bra.co.na.je	bracon'aje	b r a k o n a Z e
51323	51323	braconajele	braconaj	Ncfpry	bra.co.na.je.le	bracon'ajele	b r a k o n a Z e l e
51324	51324	braconajelor	braconaj	Ncfpoy	bra.co.na.je.lor	bracon'ajelor	b r a k o n a Z e l o r
51325	51325	braconajul	braconaj	Ncmsry	bra.co.na.jul	bracon'ajul	b r a k o n a Z u l
51326	51326	braconajului	braconaj	Ncmsoy	bra.co.na.ju.lui	bracon'ajului	b r a k o n a Z u l u j
51327	51327	braconier	=	Ncms-n	bra.co.ni.er	braconi'er	b r a k o n i e r
51328	51328	braconieri	braconier	Ncmp-n	bra.co.ni.eri	braconi'eri	b r a k o n i e r i_0
51329	51329	braconierii	braconier	Ncmpry	bra.co.ni.e.rii	braconi'erii	b r a k o n i e r i j
51330	51330	braconierilor	braconier	Ncmpoy	bra.co.ni.e.ri.lor	braconi'erilor	b r a k o n i e r i l o r
51331	51331	braconierul	braconier	Ncmsry	bra.co.ni.e.rul	braconi'erul	b r a k o n i e r u l
51332	51332	braconierule	braconier	Ncmsvy	bra.co.ni.e.ru.le	braconi'erule	b r a k o n i e r u l e
51333	51333	braconierului	braconier	Ncmsoy	bra.co.ni.e.ru.lui	braconi'erului	b r a k o n i e r u l u j
51348	51348	brad	=	Ncms-n	brad	brad	b r a d
51356	51356	bradul	brad	Ncmsry	bra.dul	br'adul	b r a d u l
51357	51357	bradului	brad	Ncmsoy	bra.du.lui	br'adului	b r a d u l u j
51358	51358	braga	bragă	Ncfsry	bra.ga	br'aga	b r a g a
51359	51359	bragă	=	Ncfsrn	bra.gă	br'agă	b r a g @
51360	51360	brahmanism	=	Ncms-n	brah.ma.nism	brahman'ism	b r a h m a n i s m
51361	51361	brahmanismul	brahmanism	Ncmsry	brah.ma.nis.mul	brahman'ismul	b r a h m a n i s m u l
51362	51362	brahmanismului	brahmanism	Ncmsoy	brah.ma.nis.mu.lui	brahman'ismului	b r a h m a n i s m u l u j
51363	51363	braișvanț	=	Ncms-n	brai.șvanț	braișv'anț	b r a j S v a n ts
51364	51364	braișvanțul	braișvanț	Ncmsry	brai.șvan.țul	braișv'anțul	b r a j S v a n ts u l
51365	51365	braișvanțului	braișvanț	Ncmsoy	brai.șvan.țu.lui	braișv'anțului	b r a j S v a n ts u l u j
51366	51366	brambureala	brambureală	Ncfsry	bram.bu.rea.la	brambure'ala	b r a m b u r e_X a l a
51367	51367	brambureală	=	Ncfsrn	bram.bu.rea.lă	brambure'ală	b r a m b u r e_X a l @
51368	51368	brambureli	brambureală	Ncfp-n	bram.bu.reli	brambur'eli	b r a m b u r e l i_0
51369	51369	brambureli	brambureală	Ncfson	bram.bu.reli	brambur'eli	b r a m b u r e l i_0
51370	51370	bramburelii	brambureală	Ncfsoy	bram.bu.re.lii	brambur'elii	b r a m b u r e l i j
51371	51371	bramburelile	brambureală	Ncfpry	bram.bu.re.li.le	brambur'elile	b r a m b u r e l i l e
51372	51372	bramburelilor	brambureală	Ncfpoy	bram.bu.re.li.lor	brambur'elilor	b r a m b u r e l i l o r
51375	51375	branșa	branșă	Ncfsry	bran.șa	br'anșa	b r a n S a
51379	51379	branșament	=	Ncms-n	bran.șa.ment	branșam'ent	b r a n S a m e n t
51380	51380	branșamente	branșament	Ncfp-n	bran.șa.men.te	branșam'ente	b r a n S a m e n t e
51381	51381	branșamentele	branșament	Ncfpry	bran.șa.men.te.le	branșam'entele	b r a n S a m e n t e l e
51382	51382	branșamentelor	branșament	Ncfpoy	bran.șa.men.te.lor	branșam'entelor	b r a n S a m e n t e l o r
51383	51383	branșamentul	branșament	Ncmsry	bran.șa.men.tul	branșam'entul	b r a n S a m e n t u l
51384	51384	branșamentului	branșament	Ncmsoy	bran.șa.men.tu.lui	branșam'entului	b r a n S a m e n t u l u j
51385	51385	branșare	=	Ncfsrn	bran.șa.re	branș'are	b r a n S a r e
51386	51386	branșarea	branșare	Ncfsry	bran.șa.rea	branș'area	b r a n S a r e_X a
51409	51409	branșe	branșă	Ncfp-n	bran.șe	br'anșe	b r a n S e
51410	51410	branșe	branșă	Ncfson	bran.șe	br'anșe	b r a n S e
51413	51413	branșei	branșă	Ncfsoy	bran.șei	br'anșei	b r a n S e j
51414	51414	branșele	branșă	Ncfpry	bran.șe.le	br'anșele	b r a n S e l e
51415	51415	branșelor	branșă	Ncfpoy	bran.șe.lor	br'anșelor	b r a n S e l o r
51419	51419	branșo	branșă	Ncfsvy	bran.șo	br'anșo	b r a n S o
51421	51421	branșă	=	Ncfsrn	bran.șă	br'anșă	b r a n S @
51424	51424	branșări	branșare	Ncfp-n	bran.șări	branș'ări	b r a n S @ r i_0
51425	51425	branșări	branșare	Ncfson	bran.șări	branș'ări	b r a n S @ r i_0
51426	51426	branșării	branșare	Ncfsoy	bran.șă.rii	branș'ării	b r a n S @ r i j
51427	51427	branșările	branșare	Ncfpry	bran.șă.ri.le	branș'ările	b r a n S @ r i l e
51428	51428	branșărilor	branșare	Ncfpoy	bran.șă.ri.lor	branș'ărilor	b r a n S @ r i l o r
51429	51429	branț	=	Ncms-n	branț	branț	b r a n ts
51430	51430	branțul	branț	Ncmsry	bran.țul	br'anțul	b r a n ts u l
51431	51431	branțule	branț	Ncmsvy	bran.țu.le	branț'ule	b r a n ts u l e
51432	51432	branțului	branț	Ncmsoy	bran.țu.lui	br'anțului	b r a n ts u l u j
51433	51433	branțuri	branț	Ncfp-n	bran.țuri	br'anțuri	b r a n ts u r i_0
51434	51434	branțurile	branț	Ncfpry	bran.țu.ri.le	br'anțurile	b r a n ts u r i l e
51435	51435	branțurilor	branț	Ncfpoy	bran.țu.ri.lor	br'anțurilor	b r a n ts u r i l o r
51436	51436	brancardier	=	Ncms-n	bran.car.di.er	brancardi'er	b r a n k a r d i e r
51437	51437	brancardieri	brancardier	Ncmp-n	bran.car.di.eri	brancardi'eri	b r a n k a r d i e r i_0
51438	51438	brancardierii	brancardier	Ncmpry	bran.car.di.e.rii	brancardi'erii	b r a n k a r d i e r i j
51439	51439	brancardierilor	brancardier	Ncmpoy	bran.car.di.e.ri.lor	brancardi'erilor	b r a n k a r d i e r i l o r
51440	51440	brancardierul	brancardier	Ncmsry	bran.car.di.e.rul	brancardi'erul	b r a n k a r d i e r u l
51441	51441	brancardierule	brancardier	Ncmsvy	bran.car.di.e.ru.le	brancardi'erule	b r a n k a r d i e r u l e
51442	51442	brancardierului	brancardier	Ncmsoy	bran.car.di.e.ru.lui	brancardi'erului	b r a n k a r d i e r u l u j
51443	51443	branchipus	=	Ncfp-n	bran.chi.pus	br'anchipus	b r a n k_j i p u s
51444	51444	branchipus	=	Ncm--n	bran.chi.pus	br'anchipus	b r a n k_j i p u s
51445	51445	branchipus	=	Ncmsvn	bran.chi.pus	br'anchipus	b r a n k_j i p u s
51446	51446	branchipusul	branchipus	Ncmsry	bran.chi.pu.sul	br'anchipusul	b r a n k_j i p u s u l
51447	51447	branchipusului	branchipus	Ncmsoy	bran.chi.pu.su.lui	br'anchipusului	b r a n k_j i p u s u l u j
51448	51448	brand	=	Ncms-n	brand	brand	b r a n d
51449	51449	brandenburg	=	Ncms-n	bran.den.burg	brandenb'urg	b r a n d e n b u r g
51450	51450	brandenburgul	brandenburg	Ncmsry	bran.den.bur.gul	brandenb'urgul	b r a n d e n b u r g u l
51451	51451	brandenburgule	brandenburg	Ncmsvy	bran.den.bur.gu.le	brandenb'urgule	b r a n d e n b u r g u l e
51452	51452	brandenburgului	brandenburg	Ncmsoy	bran.den.bur.gu.lui	brandenb'urgului	b r a n d e n b u r g u l u j
51453	51453	brandenburguri	brandenburg	Ncfp-n	bran.den.bur.guri	brandenb'urguri	b r a n d e n b u r g u r i_0
51454	51454	brandenburgurile	brandenburg	Ncfpry	bran.den.bur.gu.ri.le	brandenb'urgurile	b r a n d e n b u r g u r i l e
51455	51455	brandenburgurilor	brandenburg	Ncfpoy	bran.den.bur.gu.ri.lor	brandenb'urgurilor	b r a n d e n b u r g u r i l o r
51456	51456	brandul	brand	Ncmsry	bran.dul	br'andul	b r a n d u l
51457	51457	brandule	brand	Ncmsvy	bran.du.le	brand'ule	b r a n d u l e
51458	51458	brandului	brand	Ncmsoy	bran.du.lui	br'andului	b r a n d u l u j
51459	51459	branduri	brand	Ncfp-n	bran.duri	br'anduri	b r a n d u r i_0
51460	51460	brandurile	brand	Ncfpry	bran.du.ri.le	br'andurile	b r a n d u r i l e
51461	51461	brandurilor	brand	Ncfpoy	bran.du.ri.lor	br'andurilor	b r a n d u r i l o r
51462	51462	bras	=	Ncms-n	bras	bras	b r a s
51463	51463	brasul	bras	Ncmsry	bra.sul	br'asul	b r a s u l
51464	51464	brasule	bras	Ncmsvy	bra.su.le	br'asule	b r a s u l e
51465	51465	brasului	bras	Ncmsoy	bra.su.lui	br'asului	b r a s u l u j
51466	51466	braunit	=	Ncms-n	brau.nit	braun'it	b r a w n i t
51467	51467	braunitul	braunit	Ncmsry	brau.ni.tul	braun'itul	b r a w n i t u l
51468	51468	braunitului	braunit	Ncmsoy	brau.ni.tu.lui	braun'itului	b r a w n i t u l u j
51483	51483	brazi	brad	Ncmp-n	brazi	brazi	b r a z i_0
51484	51484	brazii	brad	Ncmpry	bra.zii	br'azii	b r a z i j
51486	51486	brazilian	=	Ncms-n	bra.zi.li.an	brazili'an	b r a z i l i a n
51490	51490	brazilianul	brazilian	Ncmsry	bra.zi.li.a.nul	brazili'anul	b r a z i l i a n u l
51492	51492	brazilianule	brazilian	Ncmsvy	bra.zi.li.a.nu.le	brazili'anule	b r a z i l i a n u l e
51494	51494	brazilianului	brazilian	Ncmsoy	bra.zi.li.a.nu.lui	brazili'anului	b r a z i l i a n u l u j
51504	51504	brazilieni	brazilian	Ncmp-n	bra.zi.li.eni	brazili'eni	b r a z i l i e n i_0
51506	51506	brazilienii	brazilian	Ncmpry	bra.zi.li.e.nii	brazili'enii	b r a z i l i e n i j
51508	51508	brazilienilor	brazilian	Ncmpoy	bra.zi.li.e.ni.lor	brazili'enilor	b r a z i l i e n i l o r
51509	51509	brazilor	brad	Ncmpoy	bra.zi.lor	br'azilor	b r a z i l o r
51513	51513	breasla	breaslă	Ncfsry	breas.la	bre'asla	b r e_X a s l a
51514	51514	breaslă	=	Ncfsrn	breas.lă	bre'aslă	b r e_X a s l @
51520	51520	breb	=	Ncms-n	breb	breb	b r e b
51521	51521	brebenoc	=	Ncms-n	bre.be.noc	breben'oc	b r e b e n o k
51522	51522	brebenoci	brebenoc	Ncmp-n	bre.be.noci	breben'oci	b r e b e n o tS
51523	51523	brebenocii	brebenoc	Ncmpry	bre.be.no.cii	breben'ocii	b r e b e n o tS i j
51524	51524	brebenocilor	brebenoc	Ncmpoy	bre.be.no.ci.lor	breben'ocilor	b r e b e n o tS i l o r
51525	51525	brebenocul	brebenoc	Ncmsry	bre.be.no.cul	breben'ocul	b r e b e n o k u l
51526	51526	brebenocule	brebenoc	Ncmsvy	bre.be.no.cu.le	breben'ocule	b r e b e n o k u l e
51527	51527	brebenocului	brebenoc	Ncmsoy	bre.be.no.cu.lui	breben'ocului	b r e b e n o k u l u j
51528	51528	brebi	breb	Ncmp-n	brebi	brebi	b r e b i_0
51529	51529	brebii	breb	Ncmpry	bre.bii	br'ebii	b r e b i j
51530	51530	brebilor	breb	Ncmpoy	bre.bi.lor	br'ebilor	b r e b i l o r
51531	51531	brebul	breb	Ncmsry	bre.bul	br'ebul	b r e b u l
51532	51532	brebului	breb	Ncmsoy	bre.bu.lui	br'ebului	b r e b u l u j
51533	51533	brei	=	Ncms-n	brei	brei	b r e j
51534	51534	breii	brei	Ncmpry	bre.ii	br'eii	b r e i j
51535	51535	breilor	brei	Ncmpoy	bre.i.lor	br'eilor	b r e i l o r
51539	51539	bremza	bremză	Ncfsry	brem.za	br'emza	b r e m z a
51540	51540	bremze	bremză	Ncfp-n	brem.ze	br'emze	b r e m z e
51541	51541	bremze	bremză	Ncfson	brem.ze	br'emze	b r e m z e
51542	51542	bremzei	bremză	Ncfsoy	brem.zei	br'emzei	b r e m z e j
51543	51543	bremzele	bremză	Ncfpry	brem.ze.le	br'emzele	b r e m z e l e
51544	51544	bremzelor	bremză	Ncfpoy	brem.ze.lor	br'emzelor	b r e m z e l o r
51545	51545	bremzo	bremză	Ncfsvy	brem.zo	br'emzo	b r e m z o
51546	51546	bremză	=	Ncfsrn	brem.ză	br'emză	b r e m z @
51547	51547	breslaș	=	Ncms-n	bres.laș	bresl'aș	b r e s l a S
51548	51548	breslași	breslaș	Ncmp-n	bres.lași	bresl'ași	b r e s l a S i_0
51549	51549	breslașii	breslaș	Ncmpry	bres.la.șii	bresl'așii	b r e s l a S i j
51550	51550	breslașilor	breslaș	Ncmpoy	bres.la.și.lor	bresl'așilor	b r e s l a S i l o r
51551	51551	breslașul	breslaș	Ncmsry	bres.la.șul	bresl'așul	b r e s l a S u l
51552	51552	breslașului	breslaș	Ncmsoy	bres.la.șu.lui	bresl'așului	b r e s l a S u l u j
51553	51553	bresle	breaslă	Ncfp-n	bres.le	br'esle	b r e s l e
51554	51554	bresle	breaslă	Ncfson	bres.le	br'esle	b r e s l e
51555	51555	breslei	breaslă	Ncfsoy	bres.lei	br'eslei	b r e s l e j
51556	51556	breslele	breaslă	Ncfpry	bres.le.le	br'eslele	b r e s l e l e
51557	51557	breslelor	breaslă	Ncfpoy	bres.le.lor	br'eslelor	b r e s l e l o r
51558	51558	bretea	=	Ncfsrn	bre.tea	brete'a	b r e t e_X a
51559	51559	breteaua	bretea	Ncfsry	bre.tea.ua	brete'aua	b r e t e_X a w a
51560	51560	bretela	bretelă	Ncfsry	bre.te.la	bret'ela	b r e t e l a
51561	51561	bretele	bretea	Ncfp-n	bre.te.le	bret'ele	b r e t e l e
51562	51562	bretele	bretea	Ncfson	bre.te.le	bret'ele	b r e t e l e
51563	51563	bretele	bretelă	Ncfp-n	bre.te.le	bret'ele	b r e t e l e
51564	51564	bretele	bretelă	Ncfson	bre.te.le	bret'ele	b r e t e l e
51565	51565	bretelei	bretea	Ncfsoy	bre.te.lei	bret'elei	b r e t e l e j
51566	51566	bretelei	bretelă	Ncfsoy	bre.te.lei	bret'elei	b r e t e l e j
51567	51567	bretelele	bretea	Ncfpry	bre.te.le.le	bret'elele	b r e t e l e l e
51568	51568	bretelele	bretelă	Ncfpry	bre.te.le.le	bret'elele	b r e t e l e l e
51569	51569	bretelelor	bretea	Ncfpoy	bre.te.le.lor	bret'elelor	b r e t e l e l o r
51570	51570	bretelelor	bretelă	Ncfpoy	bre.te.le.lor	bret'elelor	b r e t e l e l o r
51571	51571	bretelă	=	Ncfsrn	bre.te.lă	bret'elă	b r e t e l @
51572	51572	bretoane	breton	Ncfp-n	bre.toa.ne	breto'ane	b r e t o_X a n e
51573	51573	bretoanele	breton	Ncfpry	bre.toa.ne.le	breto'anele	b r e t o_X a n e l e
51574	51574	bretoanelor	breton	Ncfpoy	bre.toa.ne.lor	breto'anelor	b r e t o_X a n e l o r
51575	51575	breton	=	Ncms-n	bre.ton	bret'on	b r e t o n
51576	51576	bretoni	breton	Ncmp-n	bre.toni	bret'oni	b r e t o n i_0
51577	51577	bretonul	breton	Ncmsry	bre.to.nul	bret'onul	b r e t o n u l
51578	51578	bretonului	breton	Ncmsoy	bre.to.nu.lui	bret'onului	b r e t o n u l u j
51579	51579	brevet	=	Ncms-n	bre.vet	brev'et	b r e v e t
51585	51585	brevetare	=	Ncfsrn	bre.ve.ta.re	brevet'are	b r e v e t a r e
51586	51586	brevetarea	brevetare	Ncfsry	bre.ve.ta.rea	brevet'area	b r e v e t a r e_X a
51610	51610	brevete	brevet	Ncfp-n	bre.ve.te	brev'ete	b r e v e t e
51613	51613	brevetele	brevet	Ncfpry	bre.ve.te.le	brev'etele	b r e v e t e l e
51614	51614	brevetelor	brevet	Ncfpoy	bre.ve.te.lor	brev'etelor	b r e v e t e l o r
51618	51618	brevetul	brevet	Ncmsry	bre.ve.tul	brev'etul	b r e v e t u l
51619	51619	brevetule	brevet	Ncmsvy	bre.ve.tu.le	brev'etule	b r e v e t u l e
51620	51620	brevetului	brevet	Ncmsoy	bre.ve.tu.lui	brev'etului	b r e v e t u l u j
51625	51625	brevetări	brevetare	Ncfp-n	bre.ve.tări	brevet'ări	b r e v e t @ r i_0
51626	51626	brevetări	brevetare	Ncfson	bre.ve.tări	brevet'ări	b r e v e t @ r i_0
51627	51627	brevetării	brevetare	Ncfsoy	bre.ve.tă.rii	brevet'ării	b r e v e t @ r i j
51628	51628	brevetările	brevetare	Ncfpry	bre.ve.tă.ri.le	brevet'ările	b r e v e t @ r i l e
51629	51629	brevetărilor	brevetare	Ncfpoy	bre.ve.tă.ri.lor	brevet'ărilor	b r e v e t @ r i l o r
51643	51643	brezaia	brezaie	Ncfsry	bre.za.ia	brez'aia	b r e z a j a
51644	51644	brezaie	=	Ncfsrn	bre.za.ie	brez'aie	b r e z a j e
51650	51650	brezăi	brezaie	Ncfp-n	bre.zăi	brez'ăi	b r e z @ j
51651	51651	brezăi	brezaie	Ncfson	bre.zăi	brez'ăi	b r e z @ j
51652	51652	brezăii	brezaie	Ncfsoy	bre.ză.ii	brez'ăii	b r e z @ i j
51653	51653	brezăile	brezaie	Ncfpry	bre.ză.i.le	brez'ăile	b r e z @ i l e
51654	51654	brezăilor	brezaie	Ncfpoy	bre.ză.i.lor	brez'ăilor	b r e z @ i l o r
51655	51655	brișculița	brișculiță	Ncfsry	briș.cu.li.ța	brișcul'ița	b r i S k u l i ts a
51656	51656	brișculițe	brișculiță	Ncfp-n	briș.cu.li.țe	brișcul'ițe	b r i S k u l i ts e
51657	51657	brișculițe	brișculiță	Ncfson	briș.cu.li.țe	brișcul'ițe	b r i S k u l i ts e
51658	51658	brișculiței	brișculiță	Ncfsoy	briș.cu.li.ței	brișcul'iței	b r i S k u l i ts e j
51659	51659	brișculițele	brișculiță	Ncfpry	briș.cu.li.țe.le	brișcul'ițele	b r i S k u l i ts e l e
51660	51660	brișculițelor	brișculiță	Ncfpoy	briș.cu.li.țe.lor	brișcul'ițelor	b r i S k u l i ts e l o r
51661	51661	brișculiță	=	Ncfsrn	briș.cu.li.ță	brișcul'iță	b r i S k u l i ts @
51662	51662	bric	=	Ncms-n	bric	bric	b r i k
51663	51663	bricabrac	=	Ncms-n	bri.ca.brac	bricabr'ac	b r i k a b r a k
51664	51664	bricabracul	bricabrac	Ncmsry	bri.ca.bra.cul	bricabr'acul	b r i k a b r a k u l
51665	51665	bricabracule	bricabrac	Ncmsvy	bri.ca.bra.cu.le	bricabr'acule	b r i k a b r a k u l e
51666	51666	bricabracului	bricabrac	Ncmsoy	bri.ca.bra.cu.lui	bricabr'acului	b r i k a b r a k u l u j
51667	51667	bricabracuri	bricabrac	Ncfp-n	bri.ca.bra.curi	bricabr'acuri	b r i k a b r a k u r i_0
51668	51668	bricabracurile	bricabrac	Ncfpry	bri.ca.bra.cu.ri.le	bricabr'acurile	b r i k a b r a k u r i l e
51669	51669	bricabracurilor	bricabrac	Ncfpoy	bri.ca.bra.cu.ri.lor	bricabr'acurilor	b r i k a b r a k u r i l o r
51670	51670	briceag	=	Ncms-n	bri.ceag	brice'ag	b r i tS a g
51671	51671	briceagul	briceag	Ncmsry	bri.cea.gul	brice'agul	b r i tS a g u l
51672	51672	briceagule	briceag	Ncmsvy	bri.cea.gu.le	brice'agule	b r i tS a g u l e
51673	51673	briceagului	briceag	Ncmsoy	bri.cea.gu.lui	brice'agului	b r i tS a g u l u j
51674	51674	bricege	briceag	Ncfp-n	bri.ce.ge	bric'ege	b r i tS e gZ e
51675	51675	bricegele	briceag	Ncfpry	bri.ce.ge.le	bric'egele	b r i tS e gZ e l e
51676	51676	bricegelor	briceag	Ncfpoy	bri.ce.ge.lor	bric'egelor	b r i tS e gZ e l o r
51679	51679	bricheta	brichetă	Ncfsry	bri.che.ta	brich'eta	b r i k_j e t a
51702	51702	brichete	brichetă	Ncfp-n	bri.che.te	brich'ete	b r i k_j e t e
51703	51703	brichete	brichetă	Ncfson	bri.che.te	brich'ete	b r i k_j e t e
51706	51706	brichetei	brichetă	Ncfsoy	bri.che.tei	brich'etei	b r i k_j e t e j
51707	51707	brichetele	brichetă	Ncfpry	bri.che.te.le	brich'etele	b r i k_j e t e l e
51708	51708	brichetelor	brichetă	Ncfpoy	bri.che.te.lor	brich'etelor	b r i k_j e t e l o r
51714	51714	brichetă	=	Ncfsrn	bri.che.tă	brich'etă	b r i k_j e t @
51717	51717	bricul	bric	Ncmsry	bri.cul	br'icul	b r i k u l
51718	51718	bricule	bric	Ncmsvy	bri.cu.le	bric'ule	b r i k u l e
51719	51719	bricului	bric	Ncmsoy	bri.cu.lui	br'icului	b r i k u l u j
51720	51720	bricuri	bric	Ncfp-n	bri.curi	br'icuri	b r i k u r i_0
51721	51721	bricurile	bric	Ncfpry	bri.cu.ri.le	br'icurile	b r i k u r i l e
51722	51722	bricurilor	bric	Ncfpoy	bri.cu.ri.lor	br'icurilor	b r i k u r i l o r
51723	51723	brigada	brigadă	Ncfsry	bri.ga.da	brig'ada	b r i g a d a
51724	51724	brigadă	=	Ncfsrn	bri.ga.dă	brig'adă	b r i g a d @
51725	51725	brigand	=	Ncms-n	bri.gand	brig'and	b r i g a n d
51726	51726	brigandul	brigand	Ncmsry	bri.gan.dul	brig'andul	b r i g a n d u l
51727	51727	brigandului	brigand	Ncmsoy	bri.gan.du.lui	brig'andului	b r i g a n d u l u j
51728	51728	briganzi	brigand	Ncmp-n	bri.ganzi	brig'anzi	b r i g a n z i_0
51729	51729	briganzii	brigand	Ncmpry	bri.gan.zii	brig'anzii	b r i g a n z i j
51730	51730	briganzilor	brigand	Ncmpoy	bri.gan.zi.lor	brig'anzilor	b r i g a n z i l o r
51731	51731	brighidaie	brighidău	Ncfp-n	bri.ghi.da.ie	brighid'aie	b r i g_j i d a j e
51732	51732	brighidaiele	brighidău	Ncfpry	bri.ghi.da.ie.le	brighid'aiele	b r i g_j i d a j e l e
51733	51733	brighidaielor	brighidău	Ncfpoy	bri.ghi.da.ie.lor	brighid'aielor	b r i g_j i d a j e l o r
51734	51734	brighidău	=	Ncms-n	bri.ghi.dău	brighid'ău	b r i g_j i d @ w
51735	51735	brighidăul	brighidău	Ncmsry	bri.ghi.dă.ul	brighid'ăul	b r i g_j i d @ u l
51736	51736	brighidăului	brighidău	Ncmsoy	bri.ghi.dă.u.lui	brighid'ăului	b r i g_j i d @ u l u j
51737	51737	brigăzi	brigadă	Ncfp-n	bri.găzi	brig'ăzi	b r i g @ z i_0
51738	51738	brigăzi	brigadă	Ncfson	bri.găzi	brig'ăzi	b r i g @ z i_0
51739	51739	brigăzii	brigadă	Ncfsoy	bri.gă.zii	brig'ăzii	b r i g @ z i j
51740	51740	brigăzile	brigadă	Ncfpry	bri.gă.zi.le	brig'ăzile	b r i g @ z i l e
51741	51741	brigăzilor	brigadă	Ncfpoy	bri.gă.zi.lor	brig'ăzilor	b r i g @ z i l o r
51742	51742	briliant	=	Ncms-n	bri.li.ant	brili'ant	b r i l i a n t
51743	51743	briliante	briliant	Ncfp-n	bri.li.an.te	brili'ante	b r i l i a n t e
51744	51744	briliantele	briliant	Ncfpry	bri.li.an.te.le	brili'antele	b r i l i a n t e l e
51745	51745	briliantelor	briliant	Ncfpoy	bri.li.an.te.lor	brili'antelor	b r i l i a n t e l o r
51746	51746	briliantul	briliant	Ncmsry	bri.li.an.tul	brili'antul	b r i l i a n t u l
51747	51747	briliantule	briliant	Ncmsvy	bri.li.an.tu.le	brili'antule	b r i l i a n t u l e
51748	51748	briliantului	briliant	Ncmsoy	bri.li.an.tu.lui	brili'antului	b r i l i a n t u l u j
51749	51749	brio	=	Ncms-n	bri.o	br'io	b r i o
51750	51750	brioul	brio	Ncmsry	bri.o.ul	br'ioul	b r i o w l
51751	51751	brioului	brio	Ncmsoy	bri.o.u.lui	br'ioului	b r i o u l u j
51752	51752	bripta	briptă	Ncfsry	brip.ta	br'ipta	b r i p t a
51753	51753	bripte	briptă	Ncfp-n	brip.te	br'ipte	b r i p t e
51754	51754	bripte	briptă	Ncfson	brip.te	br'ipte	b r i p t e
51755	51755	briptei	briptă	Ncfsoy	brip.tei	br'iptei	b r i p t e j
51756	51756	briptele	briptă	Ncfpry	brip.te.le	br'iptele	b r i p t e l e
51757	51757	briptelor	briptă	Ncfpoy	brip.te.lor	br'iptelor	b r i p t e l o r
51758	51758	bripto	briptă	Ncfsvy	brip.to	br'ipto	b r i p t o
51759	51759	briptă	=	Ncfsrn	brip.tă	br'iptă	b r i p t @
51760	51760	britani	=	Ncmp-n	bri.tani	brit'ani	b r i t a n i_0
51762	51762	britanic	=	Ncms-n	bri.ta.nic	brit'anic	b r i t a n i k
51764	51764	britanica	britanică	Ncfsry	bri.ta.ni.ca	brit'anica	b r i t a n i k a
