	INDEX	form	lemma	xpos	syllables	stress	phon
6019	29051	aminoalcoolilor	aminoalcool	Ncmpoy	a.mi.noal.co.o.li.lor	aminoalco'olilor	a m i n o_X a l k o o l i l o r
6020	29052	aminoalcoolul	aminoalcool	Ncmsry	a.mi.noal.co.o.lul	aminoalco'olul	a m i n o_X a l k o o l u l
6021	29053	aminoalcoolului	aminoalcool	Ncmsoy	a.mi.noal.co.o.lu.lui	aminoalco'olului	a m i n o_X a l k o o l u l u j
6022	29054	aminoplast	=	Ncfp-n	a.mi.no.plast	aminopl'ast	a m i n o p l a s t
6023	29055	aminoplast	=	Ncm--n	a.mi.no.plast	aminopl'ast	a m i n o p l a s t
6024	29056	aminoplast	=	Ncmsvn	a.mi.no.plast	aminopl'ast	a m i n o p l a s t
6025	29057	aminoplaste	aminoplast	Ncfp-n	a.mi.no.plas.te	aminopl'aste	a m i n o p l a s t e
6026	29058	aminoplastele	aminoplast	Ncfpry	a.mi.no.plas.te.le	aminopl'astele	a m i n o p l a s t e l e
6027	29059	aminoplastelor	aminoplast	Ncfpoy	a.mi.no.plas.te.lor	aminopl'astelor	a m i n o p l a s t e l o r
6028	29060	aminoplastul	aminoplast	Ncmsry	a.mi.no.plas.tul	aminopl'astul	a m i n o p l a s t u l
6029	29061	aminoplastule	aminoplast	Ncmsvy	a.mi.no.plas.tu.le	aminopl'astule	a m i n o p l a s t u l e
6030	29062	aminoplastului	aminoplast	Ncmsoy	a.mi.no.plas.tu.lui	aminopl'astului	a m i n o p l a s t u l u j
6031	29063	aminoul	amino	Ncmsry	a.mi.no.ul	am'inoul	a m i n o u l
6032	29064	aminoului	amino	Ncmsoy	a.mi.no.u.lui	am'inoului	a m i n o u l u j
6033	29065	aminozaharuri	=	Ncfp-n	a.mi.no.za.ha.ruri	aminozah'aruri	a m i n o z a h a r u r i_0
6034	29066	aminozaharurile	aminozaharuri	Ncfpry	a.mi.no.za.ha.ru.ri.le	aminozah'arurile	a m i n o z a h a r u r i l e
6035	29067	aminozaharurilor	aminozaharuri	Ncfpoy	a.mi.no.za.ha.ru.ri.lor	aminozah'arurilor	a m i n o z a h a r u r i l o r
6036	29085	amintire	=	Ncfsrn	a.min.ti.re	amint'ire	a m i n t i r e
6037	29086	amintirea	amintire	Ncfsry	a.min.ti.rea	amint'irea	a m i n t i r e_X a
6038	29087	amintiri	amintire	Ncfp-n	a.min.tiri	amint'iri	a m i n t i r i_0
6039	29088	amintiri	amintire	Ncfson	a.min.tiri	amint'iri	a m i n t i r i_0
6040	29089	amintirii	amintire	Ncfsoy	a.min.ti.rii	amint'irii	a m i n t i r i j
6041	29090	amintirile	amintire	Ncfpry	a.min.ti.ri.le	amint'irile	a m i n t i r i l e
6042	29091	amintirilor	amintire	Ncfpoy	a.min.ti.ri.lor	amint'irilor	a m i n t i r i l o r
6043	29103	amintit	=	Ncms-n	a.min.tit	amint'it	a m i n t i t
6044	29113	amintitul	amintit	Ncmsry	a.min.ti.tul	amint'itul	a m i n t i t u l
6045	29115	amintitului	amintit	Ncmsoy	a.min.ti.tu.lui	amint'itului	a m i n t i t u l u j
6046	29123	amintiți	amintit	Ncmp-n	a.min.tiți	amint'iți	a m i n t i ts i_0
6047	29125	amintiții	amintit	Ncmpry	a.min.ti.ții	amint'iții	a m i n t i ts i j
6048	29127	amintiților	amintit	Ncmpoy	a.min.ti.ți.lor	amint'iților	a m i n t i ts i l o r
6049	29128	amiral	=	Ncms-n	a.mi.ral	amir'al	a m i r a l
6050	29129	amirali	amiral	Ncmp-n	a.mi.rali	amir'ali	a m i r a l i_0
6051	29130	amiralii	amiral	Ncmpry	a.mi.ra.lii	amir'alii	a m i r a l i j
6052	29131	amiralilor	amiral	Ncmpoy	a.mi.ra.li.lor	amir'alilor	a m i r a l i l o r
6053	29132	amiralul	amiral	Ncmsry	a.mi.ra.lul	amir'alul	a m i r a l u l
6054	29133	amiralule	amiral	Ncmsvy	a.mi.ra.lu.le	amir'alule	a m i r a l u l e
6055	29134	amiralului	amiral	Ncmsoy	a.mi.ra.lu.lui	amir'alului	a m i r a l u l u j
6056	29135	amnezia	amnezie	Ncfsry	a.mne.zi.a	amnez'ia	a m n e z i a
6057	29149	amnezie	=	Ncfsrn	am.ne.zi.e	amnez'ie	a m n e z i e
6058	29150	amneziei	amnezie	Ncfsoy	a.mne.zi.ei	amnez'iei	a m n e z i e j
6059	29151	amnezii	amnezie	Ncfp-n	a.mne.zii	amnez'ii	a m n e z i j
6060	29152	amnezii	amnezie	Ncfson	a.mne.zii	amnez'ii	a m n e z i j
6061	29153	amneziile	amnezie	Ncfpry	a.mne.zi.i.le	amnez'iile	a m n e z i i l e
6062	29154	amneziilor	amnezie	Ncfpoy	a.mne.zi.i.lor	amnez'iilor	a m n e z i i l o r
6063	29170	amnistia	amnistie	Ncfsry	am.nis.ti.a	amnist'ia	a m n i s t i a
6064	29196	amnistie	=	Ncfsrn	am.nis.ti.e	amnist'ie	a m n i s t i e
6065	29198	amnistiei	amnistie	Ncfsoy	am.nis.ti.ei	amnist'iei	a m n i s t i e j
6066	29200	amnistiere	=	Ncfsrn	am.nis.ti.e.re	amnisti'ere	a m n i s t i e r e
6067	29201	amnistierea	amnistiere	Ncfsry	am.nis.ti.e.rea	amnisti'erea	a m n i s t i e r e_X a
6068	29202	amnistieri	amnistiere	Ncfp-n	am.nis.ti.eri	amnisti'eri	a m n i s t i e r i_0
6069	29203	amnistieri	amnistiere	Ncfson	am.nis.ti.eri	amnisti'eri	a m n i s t i e r i_0
6070	29204	amnistierii	amnistiere	Ncfsoy	am.nis.ti.e.rii	amnisti'erii	a m n i s t i e r i j
6071	29205	amnistierile	amnistiere	Ncfpry	am.nis.ti.e.ri.le	amnisti'erile	a m n i s t i e r i l e
6072	29206	amnistierilor	amnistiere	Ncfpoy	am.nis.ti.e.ri.lor	amnisti'erilor	a m n i s t i e r i l o r
6073	29210	amnistii	amnistie	Ncfp-n	am.nis.tii	amnist'ii	a m n i s t i j
6074	29211	amnistii	amnistie	Ncfson	am.nis.tii	amnist'ii	a m n i s t i j
6075	29212	amnistiile	amnistie	Ncfpry	am.nis.ti.i.le	amnist'iile	a m n i s t i i l e
6076	29213	amnistiilor	amnistie	Ncfpoy	am.nis.ti.i.lor	amnist'iilor	a m n i s t i i l o r
6077	29215	amoniac	=	Ncms-n	a.mo.ni.ac	amoni'ac	a m o n i a k
6078	29216	amoniacul	amoniac	Ncmsry	a.mo.ni.a.cul	amoni'acul	a m o n i a k u l
6079	29217	amoniacului	amoniac	Ncmsoy	a.mo.ni.a.cu.lui	amoni'acului	a m o n i a k u l u j
6080	29218	amoniu	=	Ncmsrn	a.mo.niu	am'oniu	a m o n j u
6081	29219	amoniul	amoniu	Ncmsry	a.mo.ni.ul	am'oniul	a m o n i u l
6082	29220	amoniule	amoniu	Ncmsvy	a.mo.ni.u.le	amoni'ule	a m o n i u l e
6083	29221	amoniului	amoniu	Ncmsoy	a.mo.ni.u.lui	am'oniului	a m o n i u l u j
6084	29223	amor	=	Ncms-n	a.mor	am'or	a m o r
6085	29226	amorțeala	amorțeală	Ncfsry	a.mor.țea.la	amorțe'ala	a m o r ts e_X a l a
6086	29227	amorțeală	=	Ncfsrn	a.mor.țea.lă	amorțe'ală	a m o r ts e_X a l @
6087	29232	amorțeli	amorțeală	Ncfp-n	a.mor.țeli	amorț'eli	a m o r ts e l i_0
6088	29233	amorțeli	amorțeală	Ncfson	a.mor.țeli	amorț'eli	a m o r ts e l i_0
6089	29234	amorțelii	amorțeală	Ncfsoy	a.mor.țe.lii	amorț'elii	a m o r ts e l i j
6090	29235	amorțelile	amorțeală	Ncfpry	a.mor.țe.li.le	amorț'elile	a m o r ts e l i l e
6091	29236	amorțelilor	amorțeală	Ncfpoy	a.mor.țe.li.lor	amorț'elilor	a m o r ts e l i l o r
6092	29248	amorțire	=	Ncfsrn	a.mor.ți.re	amorț'ire	a m o r ts i r e
6093	29249	amorțirea	amorțire	Ncfsry	a.mor.ți.rea	amorț'irea	a m o r ts i r e_X a
6094	29250	amorțiri	amorțire	Ncfp-n	a.mor.țiri	amorț'iri	a m o r ts i r i_0
6095	29251	amorțiri	amorțire	Ncfson	a.mor.țiri	amorț'iri	a m o r ts i r i_0
6096	29252	amorțirii	amorțire	Ncfsoy	a.mor.ți.rii	amorț'irii	a m o r ts i r i j
6097	29253	amorțirile	amorțire	Ncfpry	a.mor.ți.ri.le	amorț'irile	a m o r ts i r i l e
6098	29254	amorțirilor	amorțire	Ncfpoy	a.mor.ți.ri.lor	amorț'irilor	a m o r ts i r i l o r
6099	29286	amorez	=	Ncms-n	a.mo.rez	amor'ez	a m o r e z
6100	29287	amorezi	amorez	Ncmp-n	a.mo.rezi	amor'ezi	a m o r e z i_0
6101	29288	amorezii	amorez	Ncmpry	a.mo.re.zii	amor'ezii	a m o r e z i j
6102	29289	amorezilor	amorez	Ncmpoy	a.mo.re.zi.lor	amor'ezilor	a m o r e z i l o r
6103	29290	amorezul	amorez	Ncmsry	a.mo.re.zul	amor'ezul	a m o r e z u l
6104	29291	amorezule	amorez	Ncmsvy	a.mo.re.zu.le	amor'ezule	a m o r e z u l e
6105	29292	amorezului	amorez	Ncmsoy	a.mo.re.zu.lui	amor'ezului	a m o r e z u l u j
6106	29324	amortizare	=	Ncfsrn	a.mor.ti.za.re	amortiz'are	a m o r t i z a r e
6107	29325	amortizarea	amortizare	Ncfsry	a.mor.ti.za.rea	amortiz'area	a m o r t i z a r e_X a
6108	29351	amortizoare	amortizor	Ncfp-n	a.mor.ti.zoa.re	amortizo'are	a m o r t i z o_X a r e
6109	29352	amortizoarele	amortizor	Ncfpry	a.mor.ti.zoa.re.le	amortizo'arele	a m o r t i z o_X a r e l e
6110	29353	amortizoarelor	amortizor	Ncfpoy	a.mor.ti.zoa.re.lor	amortizo'arelor	a m o r t i z o_X a r e l o r
6111	29354	amortizor	=	Ncms-n	a.mor.ti.zor	amortiz'or	a m o r t i z o r
6112	29355	amortizorul	amortizor	Ncmsry	a.mor.ti.zo.rul	amortiz'orul	a m o r t i z o r u l
6113	29356	amortizorului	amortizor	Ncmsoy	a.mor.ti.zo.ru.lui	amortiz'orului	a m o r t i z o r u l u j
6114	29360	amortizări	amortizare	Ncfp-n	a.mor.ti.zări	amortiz'ări	a m o r t i z @ r i_0
6115	29361	amortizări	amortizare	Ncfson	a.mor.ti.zări	amortiz'ări	a m o r t i z @ r i_0
6116	29362	amortizării	amortizare	Ncfsoy	a.mor.ti.ză.rii	amortiz'ării	a m o r t i z @ r i j
6117	29363	amortizările	amortizare	Ncfpry	a.mor.ti.ză.ri.le	amortiz'ările	a m o r t i z @ r i l e
6118	29364	amortizărilor	amortizare	Ncfpoy	a.mor.ti.ză.ri.lor	amortiz'ărilor	a m o r t i z @ r i l o r
6119	29365	amorul	amor	Ncmsry	a.mo.rul	am'orul	a m o r u l
6120	29366	amorule	amor	Ncmsvy	a.mo.ru.le	am'orule	a m o r u l e
6121	29367	amorului	amor	Ncmsoy	a.mo.ru.lui	am'orului	a m o r u l u j
6122	29368	amoruri	amor	Ncfp-n	a.mo.ruri	am'oruri	a m o r u r i_0
6123	29369	amorurile	amor	Ncfpry	a.mo.ru.ri.le	am'orurile	a m o r u r i l e
6124	29370	amorurilor	amor	Ncfpoy	a.mo.ru.ri.lor	am'orurilor	a m o r u r i l o r
6125	29372	amper	=	Ncms-n	am.per	amp'er	a m p e r
6126	29373	amperi	amper	Ncmp-n	am.peri	amp'eri	a m p e r i_0
6127	29374	amperii	amper	Ncmpry	am.pe.rii	amp'erii	a m p e r i j
6128	29375	amperilor	amper	Ncmpoy	am.pe.ri.lor	amp'erilor	a m p e r i l o r
6129	29376	amperul	amper	Ncmsry	am.pe.rul	amp'erul	a m p e r u l
6130	29377	amperule	amper	Ncmsvy	am.pe.ru.le	amp'erule	a m p e r u l e
6131	29378	amperului	amper	Ncmsoy	am.pe.ru.lui	amp'erului	a m p e r u l u j
6132	29383	amplasări	amplasare	Ncfp-n	am.pla.sări	amplas'ări	a m p l a s @ r i_0
6133	29384	amplasări	amplasare	Ncfson	am.pla.sări	amplas'ări	a m p l a s @ r i_0
6134	29385	amplasării	amplasare	Ncfsoy	am.pla.să.rii	amplas'ării	a m p l a s @ r i j
6135	29386	amplasările	amplasare	Ncfpry	am.pla.să.ri.le	amplas'ările	a m p l a s @ r i l e
6136	29387	amplasărilor	amplasare	Ncfpoy	am.pla.să.ri.lor	amplas'ărilor	a m p l a s @ r i l o r
6137	29393	amplasament	=	Ncms-n	am.pla.sa.ment	amplasam'ent	a m p l a s a m e n t
6138	29394	amplasamente	amplasament	Ncfp-n	am.pla.sa.men.te	amplasam'ente	a m p l a s a m e n t e
6139	29395	amplasamentele	amplasament	Ncfpry	am.pla.sa.men.te.le	amplasam'entele	a m p l a s a m e n t e l e
6140	29396	amplasamentelor	amplasament	Ncfpoy	am.pla.sa.men.te.lor	amplasam'entelor	a m p l a s a m e n t e l o r
6141	29397	amplasamentul	amplasament	Ncmsry	am.pla.sa.men.tul	amplasam'entul	a m p l a s a m e n t u l
6142	29398	amplasamentului	amplasament	Ncmsoy	am.pla.sa.men.tu.lui	amplasam'entului	a m p l a s a m e n t u l u j
6143	29399	amplasare	=	Ncfsrn	am.pla.sa.re	amplas'are	a m p l a s a r e
6144	29400	amplasarea	amplasare	Ncfsry	am.pla.sa.rea	amplas'area	a m p l a s a r e_X a
6145	29412	amplasat	=	Ncms-n	am.pla.sat	amplas'at	a m p l a s a t
6146	29423	amplasatul	amplasat	Ncmsry	am.pla.sa.tul	amplas'atul	a m p l a s a t u l
6147	29425	amplasatului	amplasat	Ncmsoy	am.pla.sa.tu.lui	amplas'atului	a m p l a s a t u l u j
6148	29435	amplasați	amplasat	Ncmp-n	am.pla.sați	amplas'ați	a m p l a s a ts i_0
6149	29437	amplasații	amplasat	Ncmpry	am.pla.sa.ții	amplas'ații	a m p l a s a ts i j
6150	29439	amplasaților	amplasat	Ncmpoy	am.pla.sa.ți.lor	amplas'aților	a m p l a s a ts i l o r
6151	29485	amplificare	=	Ncfsrn	am.pli.fi.ca.re	amplific'are	a m p l i f i k a r e
6152	29486	amplificarea	amplificare	Ncfsry	am.pli.fi.ca.rea	amplific'area	a m p l i f i k a r e_X a
6153	29498	amplificat	=	Ncms-n	am.pli.fi.cat	amplific'at	a m p l i f i k a t
6154	29509	amplificatul	amplificat	Ncmsry	am.pli.fi.ca.tul	amplific'atul	a m p l i f i k a t u l
6155	29511	amplificatului	amplificat	Ncmsoy	am.pli.fi.ca.tu.lui	amplific'atului	a m p l i f i k a t u l u j
6156	29521	amplificați	amplificat	Ncmp-n	am.pli.fi.cați	amplific'ați	a m p l i f i k a ts i_0
6157	29523	amplificații	amplificat	Ncmpry	am.pli.fi.ca.ții	amplific'ații	a m p l i f i k a ts i j
6158	29525	amplificaților	amplificat	Ncmpoy	am.pli.fi.ca.ți.lor	amplific'aților	a m p l i f i k a ts i l o r
6159	29534	amplificări	amplificare	Ncfp-n	am.pli.fi.cări	amplific'ări	a m p l i f i k @ r i_0
6160	29535	amplificări	amplificare	Ncfson	am.pli.fi.cări	amplific'ări	a m p l i f i k @ r i_0
6161	29536	amplificării	amplificare	Ncfsoy	am.pli.fi.că.rii	amplific'ării	a m p l i f i k @ r i j
6162	29537	amplificările	amplificare	Ncfpry	am.pli.fi.că.ri.le	amplific'ările	a m p l i f i k @ r i l e
6163	29538	amplificărilor	amplificare	Ncfpoy	am.pli.fi.că.ri.lor	amplific'ărilor	a m p l i f i k @ r i l o r
6164	29541	amploare	=	Ncfsrn	am.ploa.re	amplo'are	a m p l o_X a r e
6165	29542	amploarea	amploare	Ncfsry	am.ploa.rea	amplo'area	a m p l o_X a r e_X a
6166	29543	amplori	amploare	Ncfp-n	am.plori	ampl'ori	a m p l o r i_0
6167	29544	amplori	amploare	Ncfson	am.plori	ampl'ori	a m p l o r i_0
6168	29545	amplorii	amploare	Ncfsoy	am.plo.rii	ampl'orii	a m p l o r i j
6169	29546	amplorile	amploare	Ncfpry	am.plo.ri.le	ampl'orile	a m p l o r i l e
6170	29547	amplorilor	amploare	Ncfpoy	am.plo.ri.lor	ampl'orilor	a m p l o r i l o r
6171	29553	amprenta	amprentă	Ncfsry	am.pren.ta	ampr'enta	a m p r e n t a
6172	29575	amprente	amprentă	Ncfp-n	am.pren.te	ampr'ente	a m p r e n t e
6173	29576	amprente	amprentă	Ncfson	am.pren.te	ampr'ente	a m p r e n t e
6174	29579	amprentei	amprentă	Ncfsoy	am.pren.tei	ampr'entei	a m p r e n t e j
6175	29580	amprentele	amprentă	Ncfpry	am.pren.te.le	ampr'entele	a m p r e n t e l e
6176	29581	amprentelor	amprentă	Ncfpoy	am.pren.te.lor	ampr'entelor	a m p r e n t e l o r
6177	29585	amprento	amprentă	Ncfsvy	am.pren.to	ampr'ento	a m p r e n t o
6178	29586	amprentologia	amprentologie	Ncfsry	am.pren.to.lo.gi.a	amprentolog'ia	a m p r e n t o l o gZ i a
6179	29587	amprentologie	=	Ncfsrn	am.pren.to.lo.gi.e	amprentolog'ie	a m p r e n t o l o gZ i e
6180	29588	amprentologiei	amprentologie	Ncfsoy	am.pren.to.lo.gi.ei	amprentolog'iei	a m p r e n t o l o gZ i e j
6181	29589	amprentologii	amprentologie	Ncfp-n	am.pren.to.lo.gii	amprentolog'ii	a m p r e n t o l o gZ i j
6182	29590	amprentologii	amprentologie	Ncfson	am.pren.to.lo.gii	amprentolog'ii	a m p r e n t o l o gZ i j
6183	29591	amprentologiile	amprentologie	Ncfpry	am.pren.to.lo.gi.i.le	amprentolog'iile	a m p r e n t o l o gZ i i l e
6184	29592	amprentologiilor	amprentologie	Ncfpoy	am.pren.to.lo.gi.i.lor	amprentolog'iilor	a m p r e n t o l o gZ i i l o r
6185	29594	amprentă	=	Ncfsrn	am.pren.tă	ampr'entă	a m p r e n t @
6186	29602	amputare	=	Ncfsrn	am.pu.ta.re	amput'are	a m p u t a r e
6187	29603	amputarea	amputare	Ncfsry	am.pu.ta.rea	amput'area	a m p u t a r e_X a
6188	29644	amputări	amputare	Ncfp-n	am.pu.tări	amput'ări	a m p u t @ r i_0
6189	29645	amputări	amputare	Ncfson	am.pu.tări	amput'ări	a m p u t @ r i_0
6190	29646	amputării	amputare	Ncfsoy	am.pu.tă.rii	amput'ării	a m p u t @ r i j
6191	29647	amputările	amputare	Ncfpry	am.pu.tă.ri.le	amput'ările	a m p u t @ r i l e
6192	29648	amputărilor	amputare	Ncfpoy	am.pu.tă.ri.lor	amput'ărilor	a m p u t @ r i l o r
6193	29681	amurg	=	Ncms-n	a.murg	am'urg	a m u r g
6194	29682	amurgul	amurg	Ncmsry	a.mur.gul	am'urgul	a m u r g u l
6195	29683	amurgule	amurg	Ncmsvy	a.mur.gu.le	am'urgule	a m u r g u l e
6196	29684	amurgului	amurg	Ncmsoy	a.mur.gu.lui	am'urgului	a m u r g u l u j
6197	29685	amurguri	amurg	Ncfp-n	a.mur.guri	am'urguri	a m u r g u r i_0
6198	29686	amurgurile	amurg	Ncfpry	a.mur.gu.ri.le	am'urgurile	a m u r g u r i l e
6199	29687	amurgurilor	amurg	Ncfpoy	a.mur.gu.ri.lor	am'urgurilor	a m u r g u r i l o r
6200	29698	amuzament	=	Ncms-n	a.mu.za.ment	amuzam'ent	a m u z a m e n t
6201	29699	amuzamente	amuzament	Ncfp-n	a.mu.za.men.te	amuzam'ente	a m u z a m e n t e
6202	29700	amuzamentele	amuzament	Ncfpry	a.mu.za.men.te.le	amuzam'entele	a m u z a m e n t e l e
6203	29701	amuzamentelor	amuzament	Ncfpoy	a.mu.za.men.te.lor	amuzam'entelor	a m u z a m e n t e l o r
6204	29702	amuzamentul	amuzament	Ncmsry	a.mu.za.men.tul	amuzam'entul	a m u z a m e n t u l
6205	29703	amuzamentului	amuzament	Ncmsoy	a.mu.za.men.tu.lui	amuzam'entului	a m u z a m e n t u l u j
6206	29728	amuzat	=	Ncms-n	a.mu.zat	amuz'at	a m u z a t
6207	29738	amuzatul	amuzat	Ncmsry	a.mu.za.tul	amuz'atul	a m u z a t u l
6208	29740	amuzatului	amuzat	Ncmsoy	a.mu.za.tu.lui	amuz'atului	a m u z a t u l u j
6209	29750	amuzați	amuzat	Ncmp-n	a.mu.zați	amuz'ați	a m u z a ts i_0
6210	29752	amuzații	amuzat	Ncmpry	a.mu.za.ții	amuz'ații	a m u z a ts i j
6211	29754	amuzaților	amuzat	Ncmpoy	a.mu.za.ți.lor	amuz'aților	a m u z a ts i l o r
6212	29763	amânări	amânare	Ncfp-n	a.mâ.nări	amân'ări	a m 1 n @ r i_0
6213	29764	amânări	amânare	Ncfson	a.mâ.nări	amân'ări	a m 1 n @ r i_0
6214	29765	amânării	amânare	Ncfsoy	a.mâ.nă.rii	amân'ării	a m 1 n @ r i j
6215	29766	amânările	amânare	Ncfpry	a.mâ.nă.ri.le	amân'ările	a m 1 n @ r i l e
6216	29767	amânărilor	amânare	Ncfpoy	a.mâ.nă.ri.lor	amân'ărilor	a m 1 n @ r i l o r
6217	29774	amânare	=	Ncfsrn	a.mâ.na.re	amân'are	a m 1 n a r e
6218	29775	amânarea	amânare	Ncfsry	a.mâ.na.rea	amân'area	a m 1 n a r e_X a
6219	29787	amânat	=	Ncms-n	a.mâ.nat	amân'at	a m 1 n a t
6220	29798	amânatul	amânat	Ncmsry	a.mâ.na.tul	amân'atul	a m 1 n a t u l
6221	29800	amânatului	amânat	Ncmsoy	a.mâ.na.tu.lui	amân'atului	a m 1 n a t u l u j
6222	29810	amânați	amânat	Ncmp-n	a.mâ.nați	amân'ați	a m 1 n a ts i_0
6223	29812	amânații	amânat	Ncmpry	a.mâ.na.ții	amân'ații	a m 1 n a ts i j
6224	29814	amânaților	amânat	Ncmpoy	a.mâ.na.ți.lor	amân'aților	a m 1 n a ts i l o r
6225	29824	an	=	Ncms-n	an	an	a n
6226	29826	ana	=	Ncfsrn	a.na	an'a	a n a
6227	29827	anabaptism	=	Ncms-n	a.na.bap.tism	anabapt'ism	a n a b a p t i s m
6228	29828	anabaptismul	anabaptism	Ncmsry	a.na.bap.tis.mul	anabapt'ismul	a n a b a p t i s m u l
6229	29829	anabaptismului	anabaptism	Ncmsoy	a.na.bap.tis.mu.lui	anabapt'ismului	a n a b a p t i s m u l u j
6230	29843	anacard	=	Ncms-n	a.na.card	anac'ard	a n a k a r d
6231	29844	anacarde	anacard	Ncfp-n	a.na.car.de	anac'arde	a n a k a r d e
6232	29845	anacardele	anacard	Ncfpry	a.na.car.de.le	anac'ardele	a n a k a r d e l e
6233	29846	anacardelor	anacard	Ncfpoy	a.na.car.de.lor	anac'ardelor	a n a k a r d e l o r
6234	29847	anacardul	anacard	Ncmsry	a.na.car.dul	anac'ardul	a n a k a r d u l
6235	29848	anacardului	anacard	Ncmsoy	a.na.car.du.lui	anac'ardului	a n a k a r d u l u j
6236	29862	anadiploza	anadiploză	Ncfsry	a.na.di.plo.za	anadipl'oza	a n a d i p l o z a
6237	29863	anadiploze	anadiploză	Ncfp-n	a.na.di.plo.ze	anadipl'oze	a n a d i p l o z e
6238	29864	anadiploze	anadiploză	Ncfson	a.na.di.plo.ze	anadipl'oze	a n a d i p l o z e
6239	29865	anadiplozei	anadiploză	Ncfsoy	a.na.di.plo.zei	anadipl'ozei	a n a d i p l o z e j
6240	29866	anadiplozele	anadiploză	Ncfpry	a.na.di.plo.ze.le	anadipl'ozele	a n a d i p l o z e l e
6241	29867	anadiplozelor	anadiploză	Ncfpoy	a.na.di.plo.ze.lor	anadipl'ozelor	a n a d i p l o z e l o r
6242	29868	anadiploză	=	Ncfsrn	a.na.di.plo.ză	anadipl'oză	a n a d i p l o z @
6243	29870	anaerob	=	Ncms-n	a.na.e.rob	anaer'ob	a n a e r o b
6244	29878	anaerobi	anaerob	Ncmp-n	a.na.e.robi	anaer'obi	a n a e r o b i_0
6245	29880	anaerobii	anaerob	Ncmpry	a.na.e.ro.bii	anaer'obii	a n a e r o b i j
6246	29882	anaerobilor	anaerob	Ncmpoy	a.na.e.ro.bi.lor	anaer'obilor	a n a e r o b i l o r
6247	29884	anaerobul	anaerob	Ncmsry	a.na.e.ro.bul	anaer'obul	a n a e r o b u l
6248	29886	anaerobului	anaerob	Ncmsoy	a.na.e.ro.bu.lui	anaer'obului	a n a e r o b u l u j
6249	29903	anafrodiziac	=	Ncms-n	a.na.fro.di.zi.ac	anafrodizi'ac	a n a f r o d i z i a k
6250	29911	anafrodiziaci	anafrodiziac	Ncmp-n	a.na.fro.di.zi.aci	anafrodizi'aci	a n a f r o d i z i a tS
6251	29913	anafrodiziacii	anafrodiziac	Ncmpry	a.na.fro.di.zi.a.cii	anafrodizi'acii	a n a f r o d i z i a tS i j
6252	29915	anafrodiziacilor	anafrodiziac	Ncmpoy	a.na.fro.di.zi.a.ci.lor	anafrodizi'acilor	a n a f r o d i z i a tS i l o r
6253	29918	anafrodiziacul	anafrodiziac	Ncmsry	a.na.fro.di.zi.a.cul	anafrodizi'acul	a n a f r o d i z i a k u l
6254	29920	anafrodiziacule	anafrodiziac	Ncmsvy	a.na.fro.di.zi.a.cu.le	anafrodizi'acule	a n a f r o d i z i a k u l e
6255	29922	anafrodiziacului	anafrodiziac	Ncmsoy	a.na.fro.di.zi.a.cu.lui	anafrodizi'acului	a n a f r o d i z i a k u l u j
6256	29924	anafura	anafură	Ncfsry	a.na.fu.ra	an'afura	a n a f u r a
6257	29925	anafure	anafură	Ncfp-n	a.na.fu.re	an'afure	a n a f u r e
6258	29926	anafure	anafură	Ncfson	a.na.fu.re	an'afure	a n a f u r e
6259	29927	anafurei	anafură	Ncfsoy	a.na.fu.rei	an'afurei	a n a f u r e j
6260	29928	anafurele	anafură	Ncfpry	a.na.fu.re.le	an'afurele	a n a f u r e l e
6261	29929	anafurelor	anafură	Ncfpoy	a.na.fu.re.lor	an'afurelor	a n a f u r e l o r
6262	29930	anafură	=	Ncfsrn	a.na.fu.ră	an'afură	a n a f u r @
6263	29944	anagnost	=	Ncms-n	a.nag.nost	anagn'ost	a n a g n o s t
6264	29945	anagnostul	anagnost	Ncmsry	a.nag.nos.tul	anagn'ostul	a n a g n o s t u l
6265	29946	anagnostului	anagnost	Ncmsoy	a.nag.nos.tu.lui	anagn'ostului	a n a g n o s t u l u j
6266	29947	anagnoști	anagnost	Ncmp-n	a.nag.noști	anagn'oști	a n a g n o S t i_0
6267	29948	anagnoștii	anagnost	Ncmpry	a.nag.noș.tii	anagn'oștii	a n a g n o S t i j
6268	29949	anagnoștilor	anagnost	Ncmpoy	a.nag.noș.ti.lor	anagn'oștilor	a n a g n o S t i l o r
6269	29950	anahoret	=	Ncms-n	a.na.ho.ret	anahor'et	a n a h o r e t
6270	29951	anahoretul	anahoret	Ncmsry	a.na.ho.re.tul	anahor'etul	a n a h o r e t u l
6271	29952	anahoretule	anahoret	Ncmsvy	a.na.ho.re.tu.le	anahor'etule	a n a h o r e t u l e
6272	29953	anahoretului	anahoret	Ncmsoy	a.na.ho.re.tu.lui	anahor'etului	a n a h o r e t u l u j
6273	29954	anahoreți	anahoret	Ncmp-n	a.na.ho.reți	anahor'eți	a n a h o r e ts i_0
6274	29955	anahoreții	anahoret	Ncmpry	a.na.ho.re.ții	anahor'eții	a n a h o r e ts i j
6275	29956	anahoreților	anahoret	Ncmpoy	a.na.ho.re.ți.lor	anahor'eților	a n a h o r e ts i l o r
6276	29965	analfabet	=	Ncms-n	a.nal.fa.bet	analfab'et	a n a l f a b e t
6277	29966	analfabetism	=	Ncms-n	a.nal.fa.be.tism	analfabet'ism	a n a l f a b e t i s m
